bResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,top,jungle,middle,adc,support
1,Gnar,JarvanIV,Azir,Kalista,Thresh,Shen,Nocturne,Viktor,Sivir,Annie,Gnar_Shen,JarvanIV_Nocturne,Azir_Viktor,Kalista_Sivir,Thresh_Annie
1,Fizz,RekSai,Viktor,Ashe,Annie,Gnar,Ekko,Azir,Sivir,Thresh,Fizz_Gnar,RekSai_Ekko,Viktor_Azir,Ashe_Sivir,Annie_Thresh
1,Hecarim,RekSai,Azir,Sivir,Nautilus,Rumble,Sejuani,Jayce,Jinx,Annie,Hecarim_Rumble,RekSai_Sejuani,Azir_Jayce,Sivir_Jinx,Nautilus_Annie
1,Hecarim,Gragas,Orianna,Sivir,Janna,Gnar,RekSai,Viktor,Vayne,Alistar,Hecarim_Gnar,Gragas_RekSai,Orianna_Viktor,Sivir_Vayne,Janna_Alistar
1,Maokai,LeeSin,Orianna,Sivir,Alistar,Rumble,Nocturne,Viktor,Jinx,Annie,Maokai_Rumble,LeeSin_Nocturne,Orianna_Viktor,Sivir_Jinx,Alistar_Annie
1,Rumble,JarvanIV,Azir,Tristana,Alistar,Gnar,Evelynn,KogMaw,Sivir,Thresh,Rumble_Gnar,JarvanIV_Evelynn,Azir_KogMaw,Tristana_Sivir,Alistar_Thresh
1,Vladimir,Gragas,Viktor,Sivir,Nautilus,Hecarim,RekSai,Azir,Corki,Thresh,Vladimir_Hecarim,Gragas_RekSai,Viktor_Azir,Sivir_Corki,Nautilus_Thresh
1,Shen,RekSai,Vladimir,Kalista,Morgana,Nautilus,Olaf,Varus,Sivir,Annie,Shen_Nautilus,RekSai_Olaf,Vladimir_Varus,Kalista_Sivir,Morgana_Annie
1,Nautilus,Nidalee,Ahri,Graves,Alistar,Shen,Gragas,Ezreal,Corki,Braum,Nautilus_Shen,Nidalee_Gragas,Ahri_Ezreal,Graves_Corki,Alistar_Braum
0,Lulu,Evelynn,Viktor,Tristana,Alistar,Nautilus,Gragas,Ezreal,Sivir,Thresh,Lulu_Nautilus,Evelynn_Gragas,Viktor_Ezreal,Tristana_Sivir,Alistar_Thresh
0,Fizz,RekSai,TwistedFate,Tristana,Alistar,Nautilus,Gragas,Yasuo,Corki,Annie,Fizz_Nautilus,RekSai_Gragas,TwistedFate_Yasuo,Tristana_Corki,Alistar_Annie
0,Rumble,Gragas,Lulu,Jinx,Alistar,Nautilus,Nidalee,Orianna,Sivir,Shen,Rumble_Nautilus,Gragas_Nidalee,Lulu_Orianna,Jinx_Sivir,Alistar_Shen
1,Shen,Evelynn,Diana,Ezreal,Annie,Irelia,RekSai,Kassadin,Sivir,Nautilus,Shen_Irelia,Evelynn_RekSai,Diana_Kassadin,Ezreal_Sivir,Annie_Nautilus
1,Shen,RekSai,Ahri,Kalista,Annie,Rumble,Gragas,Diana,Tristana,Nautilus,Shen_Rumble,RekSai_Gragas,Ahri_Diana,Kalista_Tristana,Annie_Nautilus
0,Rumble,Gragas,Lulu,Jinx,Morgana,Gnar,Nidalee,Ezreal,Sivir,Janna,Rumble_Gnar,Gragas_Nidalee,Lulu_Ezreal,Jinx_Sivir,Morgana_Janna
0,Gnar,Gragas,Ezreal,Corki,Annie,Maokai,Nidalee,JarvanIV,Sivir,Shen,Gnar_Maokai,Gragas_Nidalee,Ezreal_JarvanIV,Corki_Sivir,Annie_Shen
0,Shen,Evelynn,Ezreal,Varus,Alistar,Maokai,RekSai,TwistedFate,Sivir,Thresh,Shen_Maokai,Evelynn_RekSai,Ezreal_TwistedFate,Varus_Sivir,Alistar_Thresh
1,Shen,JarvanIV,Ezreal,Graves,Thresh,Rumble,LeeSin,Zed,Corki,Alistar,Shen_Rumble,JarvanIV_LeeSin,Ezreal_Zed,Graves_Corki,Thresh_Alistar
1,Gnar,Gragas,Azir,Sivir,Janna,Maokai,RekSai,Ezreal,Vayne,Alistar,Gnar_Maokai,Gragas_RekSai,Azir_Ezreal,Sivir_Vayne,Janna_Alistar
0,Nautilus,RekSai,Ezreal,Corki,Braum,Fizz,Gragas,Orianna,Tristana,Janna,Nautilus_Fizz,RekSai_Gragas,Ezreal_Orianna,Corki_Tristana,Braum_Janna
1,Maokai,Nidalee,Urgot,Sivir,Shen,Rumble,RekSai,Viktor,Vayne,Braum,Maokai_Rumble,Nidalee_RekSai,Urgot_Viktor,Sivir_Vayne,Shen_Braum
1,Maokai,Gragas,Azir,Kalista,Thresh,Nautilus,Vi,Ezreal,Jinx,Shen,Maokai_Nautilus,Gragas_Vi,Azir_Ezreal,Kalista_Jinx,Thresh_Shen
1,Gnar,LeeSin,TwistedFate,Sivir,Shen,Rumble,JarvanIV,Varus,Corki,Alistar,Gnar_Rumble,LeeSin_JarvanIV,TwistedFate_Varus,Sivir_Corki,Shen_Alistar
0,Irelia,Gragas,Ahri,KogMaw,Janna,Maokai,RekSai,Azir,Tristana,Braum,Irelia_Maokai,Gragas_RekSai,Ahri_Azir,KogMaw_Tristana,Janna_Braum
1,Maokai,Rengar,Orianna,Kalista,Karma,JarvanIV,LeeSin,Diana,Sivir,Nautilus,Maokai_JarvanIV,Rengar_LeeSin,Orianna_Diana,Kalista_Sivir,Karma_Nautilus
0,Maokai,Gragas,Orianna,Jinx,Shen,Nautilus,RekSai,Azir,Corki,Annie,Maokai_Nautilus,Gragas_RekSai,Orianna_Azir,Jinx_Corki,Shen_Annie
1,Ryze,LeeSin,Ahri,Corki,Alistar,Nautilus,Gragas,TwistedFate,Jinx,Shen,Ryze_Nautilus,LeeSin_Gragas,Ahri_TwistedFate,Corki_Jinx,Alistar_Shen
1,Fizz,Nautilus,TwistedFate,Tristana,Janna,Maokai,Evelynn,Ahri,Vayne,Alistar,Fizz_Maokai,Nautilus_Evelynn,TwistedFate_Ahri,Tristana_Vayne,Janna_Alistar
1,Rumble,Shyvana,Ahri,Kalista,Braum,Maokai,Evelynn,MasterYi,Corki,Alistar,Rumble_Maokai,Shyvana_Evelynn,Ahri_MasterYi,Kalista_Corki,Braum_Alistar
1,Maokai,Nidalee,Orianna,KogMaw,Janna,Shen,Gragas,TwistedFate,Corki,Annie,Maokai_Shen,Nidalee_Gragas,Orianna_TwistedFate,KogMaw_Corki,Janna_Annie
1,Fizz,Gragas,Ezreal,Tristana,Alistar,Hecarim,RekSai,Viktor,Corki,Janna,Fizz_Hecarim,Gragas_RekSai,Ezreal_Viktor,Tristana_Corki,Alistar_Janna
0,Shen,Vi,Rumble,Tristana,Braum,Gnar,RekSai,Ahri,Corki,Thresh,Shen_Gnar,Vi_RekSai,Rumble_Ahri,Tristana_Corki,Braum_Thresh
0,Rumble,Evelynn,Jayce,Tristana,Braum,Maokai,Gragas,Varus,Corki,Alistar,Rumble_Maokai,Evelynn_Gragas,Jayce_Varus,Tristana_Corki,Braum_Alistar
1,Maokai,RekSai,TwistedFate,Kalista,Janna,Fizz,Gragas,Yasuo,Sivir,Nautilus,Maokai_Fizz,RekSai_Gragas,TwistedFate_Yasuo,Kalista_Sivir,Janna_Nautilus
0,Maokai,Nidalee,Orianna,Kalista,Karma,Kennen,Gragas,Azir,Sivir,Janna,Maokai_Kennen,Nidalee_Gragas,Orianna_Azir,Kalista_Sivir,Karma_Janna
0,Rumble,RekSai,Viktor,Jinx,Thresh,Maokai,Gragas,KogMaw,Tristana,Janna,Rumble_Maokai,RekSai_Gragas,Viktor_KogMaw,Jinx_Tristana,Thresh_Janna
0,Vladimir,Elise,Syndra,Vayne,Bard,Shen,LeeSin,Orianna,Sivir,Alistar,Vladimir_Shen,Elise_LeeSin,Syndra_Orianna,Vayne_Sivir,Bard_Alistar
0,Maokai,Nidalee,Azir,Tristana,Braum,Gnar,Vi,KogMaw,Jinx,Janna,Maokai_Gnar,Nidalee_Vi,Azir_KogMaw,Tristana_Jinx,Braum_Janna
0,Fizz,Gragas,Viktor,Corki,Braum,Maokai,Nidalee,Orianna,KogMaw,Janna,Fizz_Maokai,Gragas_Nidalee,Viktor_Orianna,Corki_KogMaw,Braum_Janna
0,Shen,RekSai,Lulu,KogMaw,Braum,Olaf,Gragas,Ezreal,Tristana,Alistar,Shen_Olaf,RekSai_Gragas,Lulu_Ezreal,KogMaw_Tristana,Braum_Alistar
0,Maokai,Nidalee,Orianna,Lucian,Janna,Shen,Evelynn,Azir,Sivir,Alistar,Maokai_Shen,Nidalee_Evelynn,Orianna_Azir,Lucian_Sivir,Janna_Alistar
0,Nautilus,Nidalee,Viktor,Jinx,Morgana,Maokai,Gragas,KogMaw,Tristana,Janna,Nautilus_Maokai,Nidalee_Gragas,Viktor_KogMaw,Jinx_Tristana,Morgana_Janna
1,Khazix,Zac,Zed,Lucian,Thresh,Maokai,Nunu,Orianna,Tristana,Karma,Khazix_Maokai,Zac_Nunu,Zed_Orianna,Lucian_Tristana,Thresh_Karma
0,Riven,Ekko,Viktor,Sivir,Nautilus,JarvanIV,RekSai,Ezreal,KogMaw,Thresh,Riven_JarvanIV,Ekko_RekSai,Viktor_Ezreal,Sivir_KogMaw,Nautilus_Thresh
1,Olaf,Gragas,TwistedFate,Ezreal,Janna,Rumble,RekSai,Jayce,Corki,Alistar,Olaf_Rumble,Gragas_RekSai,TwistedFate_Jayce,Ezreal_Corki,Janna_Alistar
0,Shen,Gragas,Viktor,Sivir,Annie,Gnar,Shyvana,Orianna,Tristana,Karma,Shen_Gnar,Gragas_Shyvana,Viktor_Orianna,Sivir_Tristana,Annie_Karma
0,Rumble,Gragas,JarvanIV,Sivir,Shen,Kassadin,Elise,Irelia,Draven,Thresh,Rumble_Kassadin,Gragas_Elise,JarvanIV_Irelia,Sivir_Draven,Shen_Thresh
1,Maokai,Gragas,Azir,Sivir,Annie,Gnar,LeeSin,Viktor,KogMaw,Janna,Maokai_Gnar,Gragas_LeeSin,Azir_Viktor,Sivir_KogMaw,Annie_Janna
0,Shen,Gragas,Orianna,Tristana,Alistar,Maokai,Shyvana,Lulu,Ashe,Braum,Shen_Maokai,Gragas_Shyvana,Orianna_Lulu,Tristana_Ashe,Alistar_Braum
1,Gnar,Nidalee,Orianna,KogMaw,Alistar,Maokai,Rengar,TwistedFate,Sivir,Braum,Gnar_Maokai,Nidalee_Rengar,Orianna_TwistedFate,KogMaw_Sivir,Alistar_Braum
1,Maokai,Nidalee,Viktor,Kalista,Thresh,Fizz,Nautilus,TwistedFate,Sivir,Janna,Maokai_Fizz,Nidalee_Nautilus,Viktor_TwistedFate,Kalista_Sivir,Thresh_Janna
0,Vladimir,LeeSin,TwistedFate,Lucian,Nautilus,Rumble,Sejuani,Urgot,Graves,Alistar,Vladimir_Rumble,LeeSin_Sejuani,TwistedFate_Urgot,Lucian_Graves,Nautilus_Alistar
1,Lulu,Nunu,Corki,KogMaw,Janna,Vladimir,Sejuani,Karthus,Lucian,Nautilus,Lulu_Vladimir,Nunu_Sejuani,Corki_Karthus,KogMaw_Lucian,Janna_Nautilus
0,Rumble,JarvanIV,Ezreal,Sivir,Alistar,Hecarim,Sejuani,Vladimir,Lucian,Janna,Rumble_Hecarim,JarvanIV_Sejuani,Ezreal_Vladimir,Sivir_Lucian,Alistar_Janna
1,Hecarim,LeeSin,Vladimir,Sivir,Nautilus,Maokai,RekSai,Orianna,Kalista,Thresh,Hecarim_Maokai,LeeSin_RekSai,Vladimir_Orianna,Sivir_Kalista,Nautilus_Thresh
1,Rumble,RekSai,Fizz,Lucian,Janna,Morgana,Vi,Vladimir,Sivir,Leona,Rumble_Morgana,RekSai_Vi,Fizz_Vladimir,Lucian_Sivir,Janna_Leona
0,Shyvana,Nunu,Vladimir,Sivir,Thresh,Hecarim,RekSai,Orianna,Graves,Alistar,Shyvana_Hecarim,Nunu_RekSai,Vladimir_Orianna,Sivir_Graves,Thresh_Alistar
0,Maokai,RekSai,Orianna,Graves,Morgana,Vladimir,Vi,Zed,Sivir,Leona,Maokai_Vladimir,RekSai_Vi,Orianna_Zed,Graves_Sivir,Morgana_Leona
0,Hecarim,Gragas,Corki,Draven,Morgana,Sion,Sejuani,Lissandra,Lucian,Janna,Hecarim_Sion,Gragas_Sejuani,Corki_Lissandra,Draven_Lucian,Morgana_Janna
1,Hecarim,Nunu,Azir,Sivir,Alistar,Maokai,Sejuani,Lissandra,Lucian,Nautilus,Hecarim_Maokai,Nunu_Sejuani,Azir_Lissandra,Sivir_Lucian,Alistar_Nautilus
1,Hecarim,Sejuani,Corki,Lucian,Nautilus,Sion,Nunu,Lulu,KogMaw,Janna,Hecarim_Sion,Sejuani_Nunu,Corki_Lulu,Lucian_KogMaw,Nautilus_Janna
0,Lulu,Sejuani,Urgot,Kalista,Janna,Maokai,Gragas,Corki,Lucian,Braum,Lulu_Maokai,Sejuani_Gragas,Urgot_Corki,Kalista_Lucian,Janna_Braum
1,Hecarim,Gragas,Lissandra,Sivir,Nautilus,Maokai,Sejuani,Lulu,Lucian,Alistar,Hecarim_Maokai,Gragas_Sejuani,Lissandra_Lulu,Sivir_Lucian,Nautilus_Alistar
0,Lulu,Nidalee,Urgot,Corki,Janna,Shyvana,Nunu,Orianna,Sivir,Nautilus,Lulu_Shyvana,Nidalee_Nunu,Urgot_Orianna,Corki_Sivir,Janna_Nautilus
0,Kennen,Nunu,Karthus,Urgot,Nautilus,Lulu,Gragas,Ahri,Jinx,Thresh,Kennen_Lulu,Nunu_Gragas,Karthus_Ahri,Urgot_Jinx,Nautilus_Thresh
0,Gnar,LeeSin,TwistedFate,Sivir,Leona,Maokai,Gragas,Leblanc,Lucian,Thresh,Gnar_Maokai,LeeSin_Gragas,TwistedFate_Leblanc,Sivir_Lucian,Leona_Thresh
0,Shyvana,Nunu,Lulu,KogMaw,Alistar,Sion,Gragas,Urgot,Corki,Nautilus,Shyvana_Sion,Nunu_Gragas,Lulu_Urgot,KogMaw_Corki,Alistar_Nautilus
1,Gnar,Gragas,Orianna,Kalista,Thresh,Vladimir,RekSai,Zed,Vayne,Nautilus,Gnar_Vladimir,Gragas_RekSai,Orianna_Zed,Kalista_Vayne,Thresh_Nautilus
1,Rumble,Sejuani,Corki,Twitch,Thresh,Morgana,RekSai,Yasuo,Sivir,Janna,Rumble_Morgana,Sejuani_RekSai,Corki_Yasuo,Twitch_Sivir,Thresh_Janna
0,Hecarim,RekSai,Azir,Vayne,Janna,Shyvana,Gragas,Kassadin,Corki,Nautilus,Hecarim_Shyvana,RekSai_Gragas,Azir_Kassadin,Vayne_Corki,Janna_Nautilus
1,Sion,Gragas,Ahri,Sivir,Nautilus,Hecarim,Nunu,Leblanc,Corki,Thresh,Sion_Hecarim,Gragas_Nunu,Ahri_Leblanc,Sivir_Corki,Nautilus_Thresh
0,Gnar,Sejuani,Ziggs,Kalista,Janna,Lulu,Nunu,Corki,Lucian,Nautilus,Gnar_Lulu,Sejuani_Nunu,Ziggs_Corki,Kalista_Lucian,Janna_Nautilus
0,Lulu,Gragas,Ahri,Jinx,Nami,Maokai,Sejuani,Urgot,Sivir,Braum,Lulu_Maokai,Gragas_Sejuani,Ahri_Urgot,Jinx_Sivir,Nami_Braum
0,Maokai,Gragas,Corki,Lucian,Morgana,Sion,Sejuani,KogMaw,Kalista,Kennen,Maokai_Sion,Gragas_Sejuani,Corki_KogMaw,Lucian_Kalista,Morgana_Kennen
1,Maokai,Sejuani,Urgot,Corki,Kennen,Sion,Gragas,Lulu,Sivir,Braum,Maokai_Sion,Sejuani_Gragas,Urgot_Lulu,Corki_Sivir,Kennen_Braum
0,Vladimir,Zac,Zed,Sivir,Nautilus,Maokai,Vi,Chogath,Kalista,Kennen,Vladimir_Maokai,Zac_Vi,Zed_Chogath,Sivir_Kalista,Nautilus_Kennen
1,Shen,Elise,Azir,KogMaw,Janna,Gnar,Ekko,Viktor,Tristana,Alistar,Shen_Gnar,Elise_Ekko,Azir_Viktor,KogMaw_Tristana,Janna_Alistar
0,Gnar,Nidalee,Kassadin,Lucian,Braum,Shen,Elise,Lulu,KogMaw,Leona,Gnar_Shen,Nidalee_Elise,Kassadin_Lulu,Lucian_KogMaw,Braum_Leona
1,Shen,Elise,Azir,Tristana,Alistar,Gangplank,RekSai,KogMaw,Corki,Thresh,Shen_Gangplank,Elise_RekSai,Azir_KogMaw,Tristana_Corki,Alistar_Thresh
0,Shen,Evelynn,Azir,Tristana,Thresh,Olaf,Nidalee,Lulu,Sivir,Braum,Shen_Olaf,Evelynn_Nidalee,Azir_Lulu,Tristana_Sivir,Thresh_Braum
1,Shen,Elise,Urgot,Tristana,Braum,Olaf,Nidalee,Orianna,Corki,Thresh,Shen_Olaf,Elise_Nidalee,Urgot_Orianna,Tristana_Corki,Braum_Thresh
1,Olaf,Nidalee,Lulu,Jinx,Thresh,Maokai,Elise,Orianna,Ashe,Alistar,Olaf_Maokai,Nidalee_Elise,Lulu_Orianna,Jinx_Ashe,Thresh_Alistar
0,Shen,Evelynn,Urgot,Tristana,Janna,Gnar,Elise,Ahri,Sivir,Alistar,Shen_Gnar,Evelynn_Elise,Urgot_Ahri,Tristana_Sivir,Janna_Alistar
1,Olaf,Ekko,Viktor,Tristana,Braum,Shen,Evelynn,Lulu,KogMaw,Alistar,Olaf_Shen,Ekko_Evelynn,Viktor_Lulu,Tristana_KogMaw,Braum_Alistar
0,Maokai,LeeSin,Lulu,Vayne,Braum,Gnar,Ekko,Orianna,Tristana,Thresh,Maokai_Gnar,LeeSin_Ekko,Lulu_Orianna,Vayne_Tristana,Braum_Thresh
1,Gnar,Ekko,Orianna,Jinx,Alistar,Maokai,LeeSin,Viktor,KogMaw,Braum,Gnar_Maokai,Ekko_LeeSin,Orianna_Viktor,Jinx_KogMaw,Alistar_Braum
0,Gnar,Elise,Lulu,KogMaw,Thresh,Maokai,Ekko,Azir,Jinx,Braum,Gnar_Maokai,Elise_Ekko,Lulu_Azir,KogMaw_Jinx,Thresh_Braum
1,Gnar,Nidalee,Azir,Jinx,Braum,Maokai,Elise,Viktor,Sivir,Alistar,Gnar_Maokai,Nidalee_Elise,Azir_Viktor,Jinx_Sivir,Braum_Alistar
1,Nautilus,Gragas,Azir,Vayne,Braum,Maokai,Evelynn,Ahri,Sivir,Alistar,Nautilus_Maokai,Gragas_Evelynn,Azir_Ahri,Vayne_Sivir,Braum_Alistar
1,Gnar,Ekko,Lulu,Jinx,Thresh,Nautilus,Gragas,Viktor,Twitch,Braum,Gnar_Nautilus,Ekko_Gragas,Lulu_Viktor,Jinx_Twitch,Thresh_Braum
1,Maokai,Gragas,Orianna,Vayne,Janna,Ryze,LeeSin,Lulu,Ashe,Leona,Maokai_Ryze,Gragas_LeeSin,Orianna_Lulu,Vayne_Ashe,Janna_Leona
1,Shen,Evelynn,Orianna,Ashe,Soraka,Gangplank,Gragas,Lulu,KogMaw,Braum,Shen_Gangplank,Evelynn_Gragas,Orianna_Lulu,Ashe_KogMaw,Soraka_Braum
1,Sion,Gragas,Orianna,Vayne,Alistar,Malphite,Elise,Lulu,KogMaw,Janna,Sion_Malphite,Gragas_Elise,Orianna_Lulu,Vayne_KogMaw,Alistar_Janna
0,Maokai,Evelynn,Diana,Ashe,Leona,Nautilus,Gragas,Orianna,Lucian,Janna,Maokai_Nautilus,Evelynn_Gragas,Diana_Orianna,Ashe_Lucian,Leona_Janna
1,Yasuo,Gragas,Viktor,Tristana,Braum,Gnar,Nidalee,Orianna,KogMaw,Janna,Yasuo_Gnar,Gragas_Nidalee,Viktor_Orianna,Tristana_KogMaw,Braum_Janna
0,Nautilus,Ekko,Yasuo,KogMaw,Alistar,Gnar,Gragas,Viktor,Jinx,Janna,Nautilus_Gnar,Ekko_Gragas,Yasuo_Viktor,KogMaw_Jinx,Alistar_Janna
1,Gnar,Ekko,Viktor,Ashe,Braum,Nautilus,Gragas,Yasuo,KogMaw,Janna,Gnar_Nautilus,Ekko_Gragas,Viktor_Yasuo,Ashe_KogMaw,Braum_Janna
0,Rumble,Amumu,Diana,Tristana,Karma,Gnar,Gragas,Viktor,Ashe,Braum,Rumble_Gnar,Amumu_Gragas,Diana_Viktor,Tristana_Ashe,Karma_Braum
0,Lulu,Amumu,Yasuo,Tristana,Karma,Gnar,Gragas,Viktor,Ashe,Alistar,Lulu_Gnar,Amumu_Gragas,Yasuo_Viktor,Tristana_Ashe,Karma_Alistar
1,Maokai,Shyvana,Orianna,Varus,Braum,Gnar,Gragas,Viktor,Ashe,Alistar,Maokai_Gnar,Shyvana_Gragas,Orianna_Viktor,Varus_Ashe,Braum_Alistar
1,Maokai,Khazix,Viktor,Varus,Braum,Gangplank,Gragas,TwistedFate,Ashe,Alistar,Maokai_Gangplank,Khazix_Gragas,Viktor_TwistedFate,Varus_Ashe,Braum_Alistar
1,Shen,Elise,Azir,Ashe,Janna,Malphite,LeeSin,Fizz,Tristana,Braum,Shen_Malphite,Elise_LeeSin,Azir_Fizz,Ashe_Tristana,Janna_Braum
1,Shen,Gragas,Azir,Sivir,Soraka,Maokai,Elise,Varus,Ashe,Janna,Shen_Maokai,Gragas_Elise,Azir_Varus,Sivir_Ashe,Soraka_Janna
0,Gnar,Shyvana,Ahri,Ashe,Karma,Fizz,Elise,Orianna,Sivir,Soraka,Gnar_Fizz,Shyvana_Elise,Ahri_Orianna,Ashe_Sivir,Karma_Soraka
0,Shen,Evelynn,Orianna,Sivir,Alistar,Rumble,Gragas,Yasuo,Vayne,Morgana,Shen_Rumble,Evelynn_Gragas,Orianna_Yasuo,Sivir_Vayne,Alistar_Morgana
1,Rumble,Gragas,Diana,Vayne,Morgana,Shen,Elise,Yasuo,Sivir,Alistar,Rumble_Shen,Gragas_Elise,Diana_Yasuo,Vayne_Sivir,Morgana_Alistar
0,Lulu,Ekko,Velkoz,Kalista,Janna,Maokai,Elise,Azir,Tristana,Karma,Lulu_Maokai,Ekko_Elise,Velkoz_Azir,Kalista_Tristana,Janna_Karma
0,Nautilus,Nidalee,Lulu,Vayne,Alistar,Maokai,Gragas,Orianna,Draven,Braum,Nautilus_Maokai,Nidalee_Gragas,Lulu_Orianna,Vayne_Draven,Alistar_Braum
0,Shen,Elise,Diana,Vayne,Braum,Gnar,Gragas,Viktor,Corki,Alistar,Shen_Gnar,Elise_Gragas,Diana_Viktor,Vayne_Corki,Braum_Alistar
0,Gnar,Gragas,Viktor,Corki,Alistar,Rumble,Ekko,Orianna,Vayne,Braum,Gnar_Rumble,Gragas_Ekko,Viktor_Orianna,Corki_Vayne,Alistar_Braum
1,Sion,Nidalee,Viktor,Draven,Morgana,Lulu,RekSai,Orianna,Vayne,Braum,Sion_Lulu,Nidalee_RekSai,Viktor_Orianna,Draven_Vayne,Morgana_Braum
0,DrMundo,Elise,TwistedFate,Tristana,Alistar,Jax,RekSai,Lissandra,Kalista,Bard,DrMundo_Jax,Elise_RekSai,TwistedFate_Lissandra,Tristana_Kalista,Alistar_Bard
0,Ryze,LeeSin,Ekko,MissFortune,Braum,Chogath,RekSai,TwistedFate,Lucian,Janna,Ryze_Chogath,LeeSin_RekSai,Ekko_TwistedFate,MissFortune_Lucian,Braum_Janna
0,Malphite,Kindred,Anivia,Ezreal,Alistar,Fiora,LeeSin,Viktor,Lucian,Janna,Malphite_Fiora,Kindred_LeeSin,Anivia_Viktor,Ezreal_Lucian,Alistar_Janna
1,DrMundo,RekSai,Orianna,Kalista,Alistar,Gnar,Elise,Viktor,Lucian,Janna,DrMundo_Gnar,RekSai_Elise,Orianna_Viktor,Kalista_Lucian,Alistar_Janna
1,Lulu,Elise,Lissandra,Lucian,Thresh,Trundle,Poppy,Viktor,Kindred,Alistar,Lulu_Trundle,Elise_Poppy,Lissandra_Viktor,Lucian_Kindred,Thresh_Alistar
0,DrMundo,RekSai,Ryze,Lucian,Morgana,Fiora,Elise,Ahri,Kalista,Trundle,DrMundo_Fiora,RekSai_Elise,Ryze_Ahri,Lucian_Kalista,Morgana_Trundle
1,Fiora,Elise,Ahri,Ezreal,Trundle,Jax,Poppy,Lissandra,Lucian,Braum,Fiora_Jax,Elise_Poppy,Ahri_Lissandra,Ezreal_Lucian,Trundle_Braum
1,TahmKench,RekSai,Syndra,Ezreal,Bard,Gnar,Elise,Orianna,Lucian,Alistar,TahmKench_Gnar,RekSai_Elise,Syndra_Orianna,Ezreal_Lucian,Bard_Alistar
0,Lissandra,RekSai,Anivia,MissFortune,Trundle,Fiora,Elise,TwistedFate,Caitlyn,Alistar,Lissandra_Fiora,RekSai_Elise,Anivia_TwistedFate,MissFortune_Caitlyn,Trundle_Alistar
1,Fiora,Elise,Lulu,Corki,Janna,DrMundo,Nidalee,TwistedFate,Lucian,Alistar,Fiora_DrMundo,Elise_Nidalee,Lulu_TwistedFate,Corki_Lucian,Janna_Alistar
1,Lissandra,LeeSin,Lulu,Lucian,Braum,Shen,Nidalee,Ezreal,Kalista,Trundle,Lissandra_Shen,LeeSin_Nidalee,Lulu_Ezreal,Lucian_Kalista,Braum_Trundle
0,Poppy,LeeSin,Ahri,Caitlyn,Braum,Fiora,Olaf,Lissandra,Corki,Janna,Poppy_Fiora,LeeSin_Olaf,Ahri_Lissandra,Caitlyn_Corki,Braum_Janna
0,Shen,RekSai,Ryze,Lucian,Bard,Fiora,Elise,Corki,Caitlyn,Alistar,Shen_Fiora,RekSai_Elise,Ryze_Corki,Lucian_Caitlyn,Bard_Alistar
1,TahmKench,Elise,Ahri,Lucian,Alistar,Graves,RekSai,Viktor,Corki,Thresh,TahmKench_Graves,Elise_RekSai,Ahri_Viktor,Lucian_Corki,Alistar_Thresh
1,Poppy,Graves,Syndra,Corki,Braum,Gnar,RekSai,Lux,Ezreal,Alistar,Poppy_Gnar,Graves_RekSai,Syndra_Lux,Corki_Ezreal,Braum_Alistar
0,Maokai,Nidalee,Varus,Corki,Alistar,Lissandra,Rengar,Zed,Lucian,Janna,Maokai_Lissandra,Nidalee_Rengar,Varus_Zed,Corki_Lucian,Alistar_Janna
0,Gangplank,Elise,Leblanc,Lucian,Trundle,Fiora,Graves,Viktor,Kalista,Alistar,Gangplank_Fiora,Elise_Graves,Leblanc_Viktor,Lucian_Kalista,Trundle_Alistar
0,TahmKench,RekSai,Lissandra,Kalista,Janna,Gnar,Elise,Cassiopeia,Caitlyn,Alistar,TahmKench_Gnar,RekSai_Elise,Lissandra_Cassiopeia,Kalista_Caitlyn,Janna_Alistar
0,Shen,Elise,Ahri,Kalista,Morgana,Gangplank,Nidalee,Varus,Corki,Alistar,Shen_Gangplank,Elise_Nidalee,Ahri_Varus,Kalista_Corki,Morgana_Alistar
1,Fiora,RekSai,Lulu,Lucian,Alistar,Poppy,Rengar,Corki,Kalista,Morgana,Fiora_Poppy,RekSai_Rengar,Lulu_Corki,Lucian_Kalista,Alistar_Morgana
0,TahmKench,Nidalee,Corki,Tristana,Braum,Lissandra,RekSai,Viktor,Lucian,Janna,TahmKench_Lissandra,Nidalee_RekSai,Corki_Viktor,Tristana_Lucian,Braum_Janna
1,Poppy,RekSai,Lux,Caitlyn,Bard,Trundle,Elise,Viktor,Kalista,Alistar,Poppy_Trundle,RekSai_Elise,Lux_Viktor,Caitlyn_Kalista,Bard_Alistar
1,Fiora,RekSai,Corki,Kalista,Morgana,Trundle,Elise,Viktor,Ezreal,Alistar,Fiora_Trundle,RekSai_Elise,Corki_Viktor,Kalista_Ezreal,Morgana_Alistar
1,Graves,Poppy,Viktor,Lucian,Soraka,Trundle,Nidalee,Corki,Ezreal,Alistar,Graves_Trundle,Poppy_Nidalee,Viktor_Corki,Lucian_Ezreal,Soraka_Alistar
1,TahmKench,Graves,Lux,Lucian,Morgana,Ryze,Elise,Varus,Kalista,Alistar,TahmKench_Ryze,Graves_Elise,Lux_Varus,Lucian_Kalista,Morgana_Alistar
